,image_name,width,height
4046,164_core_normal_linear_frame56.jpg,792,484
4047,164_core_normal_linear_frame57.jpg,792,484
4048,164_core_normal_linear_frame58.jpg,792,484
4049,164_core_normal_linear_frame59.jpg,792,484
4050,164_core_normal_linear_frame60.jpg,792,484
4051,164_core_normal_linear_frame61.jpg,792,484
4052,164_core_normal_linear_frame62.jpg,792,484
4053,164_core_normal_linear_frame63.jpg,792,484
4054,164_core_normal_linear_frame64.jpg,792,484
4055,164_core_normal_linear_frame65.jpg,792,484
4056,164_core_normal_linear_frame66.jpg,792,484
4057,164_core_normal_linear_frame67.jpg,792,484
4058,164_core_normal_linear_frame68.jpg,792,484
4059,164_core_normal_linear_frame69.jpg,792,484
4060,164_core_normal_linear_frame70.jpg,792,484
4061,164_core_normal_linear_frame71.jpg,792,484
4062,164_core_normal_linear_frame72.jpg,792,484
4063,164_core_normal_linear_frame73.jpg,792,484
4064,164_core_normal_linear_frame74.jpg,792,484
4065,164_core_normal_linear_frame75.jpg,792,484
4066,164_core_normal_linear_frame76.jpg,792,484
4067,164_core_normal_linear_frame77.jpg,792,484
4068,164_core_normal_linear_frame78.jpg,792,484
4069,164_core_normal_linear_frame79.jpg,792,484
4070,164_core_normal_linear_frame80.jpg,792,484
4071,164_core_normal_linear_frame81.jpg,792,484
4072,164_core_normal_linear_frame82.jpg,792,484
4073,164_core_normal_linear_frame83.jpg,792,484
4074,164_core_normal_linear_frame84.jpg,792,484
4075,164_core_normal_linear_frame85.jpg,792,484
4076,164_core_normal_linear_frame86.jpg,792,484
4077,164_core_normal_linear_frame87.jpg,792,484
4078,164_core_normal_linear_frame88.jpg,792,484
4079,164_core_normal_linear_frame89.jpg,792,484
4080,164_core_normal_linear_frame90.jpg,792,484
4081,164_core_normal_linear_frame91.jpg,792,484
4082,164_core_normal_linear_frame92.jpg,792,484
4083,164_core_normal_linear_frame93.jpg,792,484
4084,164_core_normal_linear_frame94.jpg,792,484
4085,164_core_normal_linear_frame95.jpg,792,484
4086,164_core_normal_linear_frame96.jpg,792,484
4087,164_core_normal_linear_frame97.jpg,792,484
4088,164_core_normal_linear_frame98.jpg,792,484
4089,164_core_normal_linear_frame99.jpg,792,484
4090,164_core_normal_linear_frame100.jpg,792,484
4091,164_core_normal_linear_frame101.jpg,792,484
4092,164_core_normal_linear_frame102.jpg,792,484
4093,164_core_normal_linear_frame103.jpg,792,484
4094,164_core_normal_linear_frame104.jpg,792,484
4095,164_core_normal_linear_frame105.jpg,792,484
4096,164_core_normal_linear_frame106.jpg,792,484
4097,164_core_normal_linear_frame107.jpg,792,484
4098,164_core_normal_linear_frame108.jpg,792,484
4099,164_core_normal_linear_frame109.jpg,792,484
4100,164_core_normal_linear_frame110.jpg,792,484
4101,164_core_normal_linear_frame111.jpg,792,484
4102,164_core_normal_linear_frame112.jpg,792,484
4103,164_core_normal_linear_frame113.jpg,792,484
4104,164_core_normal_linear_frame114.jpg,792,484
4105,164_core_normal_linear_frame115.jpg,792,484
4106,164_core_normal_linear_frame116.jpg,792,484
4107,164_core_normal_linear_frame117.jpg,792,484
4108,164_core_normal_linear_frame118.jpg,792,484
4109,164_core_normal_linear_frame119.jpg,792,484
4110,164_core_normal_linear_frame120.jpg,792,484
4111,164_core_normal_linear_frame121.jpg,792,484
4112,164_core_normal_linear_frame122.jpg,792,484
4113,164_core_normal_linear_frame123.jpg,792,484
4114,164_core_normal_linear_frame124.jpg,792,484
4115,164_core_normal_linear_frame125.jpg,792,484
4116,164_core_normal_linear_frame126.jpg,792,484
4117,164_core_normal_linear_frame127.jpg,792,484
4118,164_core_normal_linear_frame128.jpg,792,484
4119,164_core_normal_linear_frame129.jpg,792,484
4120,164_core_normal_linear_frame130.jpg,792,484
4121,164_core_normal_linear_frame131.jpg,792,484
4122,164_core_normal_linear_frame132.jpg,792,484
4123,164_core_normal_linear_frame133.jpg,792,484
4124,164_core_normal_linear_frame134.jpg,792,484
4125,164_core_normal_linear_frame135.jpg,792,484
4126,164_core_normal_linear_frame136.jpg,792,484
4127,164_core_normal_linear_frame137.jpg,792,484
4128,164_core_normal_linear_frame138.jpg,792,484
4129,164_core_normal_linear_frame139.jpg,792,484
4130,164_core_normal_linear_frame140.jpg,792,484
4131,164_core_normal_linear_frame141.jpg,792,484
4132,164_core_normal_linear_frame142.jpg,792,484
4133,164_core_normal_linear_frame143.jpg,792,484
4134,164_core_normal_linear_frame144.jpg,792,484
4135,164_core_normal_linear_frame145.jpg,792,484
4136,164_core_normal_linear_frame146.jpg,792,484
4137,164_core_normal_linear_frame147.jpg,792,484
4138,164_core_normal_linear_frame148.jpg,792,484
4139,164_core_normal_linear_frame149.jpg,792,484
4140,165_core_other_linear_frame0.jpg,792,470
4141,165_core_other_linear_frame1.jpg,792,470
4142,165_core_other_linear_frame2.jpg,792,470
4143,165_core_other_linear_frame3.jpg,792,470
4144,165_core_other_linear_frame4.jpg,792,470
4145,165_core_other_linear_frame5.jpg,792,470
4146,165_core_other_linear_frame6.jpg,792,470
4147,165_core_other_linear_frame7.jpg,792,470
4148,165_core_other_linear_frame8.jpg,792,470
4149,165_core_other_linear_frame9.jpg,792,470
4150,165_core_other_linear_frame10.jpg,792,470
4151,165_core_other_linear_frame11.jpg,792,470
4152,165_core_other_linear_frame12.jpg,792,470
4153,165_core_other_linear_frame13.jpg,792,470
4154,165_core_other_linear_frame14.jpg,792,470
4155,165_core_other_linear_frame15.jpg,792,470
4156,165_core_other_linear_frame16.jpg,792,470
4157,165_core_other_linear_frame17.jpg,792,470
4158,165_core_other_linear_frame18.jpg,792,470
4159,165_core_other_linear_frame19.jpg,792,470
4160,165_core_other_linear_frame20.jpg,792,470
4161,165_core_other_linear_frame21.jpg,792,470
4162,165_core_other_linear_frame22.jpg,792,470
4163,165_core_other_linear_frame23.jpg,792,470
4164,165_core_other_linear_frame24.jpg,792,470
4165,165_core_other_linear_frame25.jpg,792,470
4166,165_core_other_linear_frame26.jpg,792,470
4167,165_core_other_linear_frame27.jpg,792,470
4168,165_core_other_linear_frame28.jpg,792,470
4169,165_core_other_linear_frame29.jpg,792,470
4170,165_core_other_linear_frame30.jpg,792,470
4171,165_core_other_linear_frame31.jpg,792,470
4172,165_core_other_linear_frame32.jpg,792,470
4173,165_core_other_linear_frame33.jpg,792,470
4174,165_core_other_linear_frame34.jpg,792,470
4175,165_core_other_linear_frame35.jpg,792,470
4176,165_core_other_linear_frame36.jpg,792,470
4177,165_core_other_linear_frame37.jpg,792,470
4178,165_core_other_linear_frame38.jpg,792,470
4179,165_core_other_linear_frame39.jpg,792,470
4180,165_core_other_linear_frame40.jpg,792,470
4181,165_core_other_linear_frame41.jpg,792,470
4182,165_core_other_linear_frame42.jpg,792,470
4183,165_core_other_linear_frame43.jpg,792,470
4184,165_core_other_linear_frame44.jpg,792,470
4185,165_core_other_linear_frame45.jpg,792,470
4186,165_core_other_linear_frame46.jpg,792,470
4187,165_core_other_linear_frame47.jpg,792,470
4188,165_core_other_linear_frame48.jpg,792,470
4189,165_core_other_linear_frame49.jpg,792,470
4190,165_core_other_linear_frame50.jpg,792,470
4191,165_core_other_linear_frame51.jpg,792,470
4192,165_core_other_linear_frame52.jpg,792,470
4193,165_core_other_linear_frame53.jpg,792,470
4194,165_core_other_linear_frame54.jpg,792,470
4195,165_core_other_linear_frame55.jpg,792,470
4196,165_core_other_linear_frame56.jpg,792,470
4197,165_core_other_linear_frame57.jpg,792,470
4198,165_core_other_linear_frame58.jpg,792,470
4199,165_core_other_linear_frame59.jpg,792,470
4200,165_core_other_linear_frame60.jpg,792,470
4201,165_core_other_linear_frame61.jpg,792,470
4202,165_core_other_linear_frame62.jpg,792,470
4203,165_core_other_linear_frame63.jpg,792,470
4204,165_core_other_linear_frame64.jpg,792,470
4205,165_core_other_linear_frame65.jpg,792,470
4206,165_core_other_linear_frame66.jpg,792,470
4207,165_core_other_linear_frame67.jpg,792,470
4208,165_core_other_linear_frame68.jpg,792,470
4209,165_core_other_linear_frame69.jpg,792,470
4210,165_core_other_linear_frame70.jpg,792,470
4211,165_core_other_linear_frame71.jpg,792,470
4212,165_core_other_linear_frame72.jpg,792,470
4213,165_core_other_linear_frame73.jpg,792,470
4214,165_core_other_linear_frame74.jpg,792,470
4215,165_core_other_linear_frame75.jpg,792,470
4216,165_core_other_linear_frame76.jpg,792,470
4217,165_core_other_linear_frame77.jpg,792,470
4218,165_core_other_linear_frame78.jpg,792,470
4219,165_core_other_linear_frame79.jpg,792,470
4220,165_core_other_linear_frame80.jpg,792,470
4221,165_core_other_linear_frame81.jpg,792,470
4222,165_core_other_linear_frame82.jpg,792,470
4223,165_core_other_linear_frame83.jpg,792,470
4224,165_core_other_linear_frame84.jpg,792,470
4225,165_core_other_linear_frame85.jpg,792,470
4226,165_core_other_linear_frame86.jpg,792,470
4227,165_core_other_linear_frame87.jpg,792,470
4228,165_core_other_linear_frame88.jpg,792,470
4229,165_core_other_linear_frame89.jpg,792,470
4230,165_core_other_linear_frame90.jpg,792,470
4231,165_core_other_linear_frame91.jpg,792,470
4232,165_core_other_linear_frame92.jpg,792,470
4233,165_core_other_linear_frame93.jpg,792,470
4234,165_core_other_linear_frame94.jpg,792,470
4235,165_core_other_linear_frame95.jpg,792,470
4236,165_core_other_linear_frame96.jpg,792,470
4237,165_core_other_linear_frame97.jpg,792,470
4238,165_core_other_linear_frame98.jpg,792,470
4239,165_core_other_linear_frame99.jpg,792,470
4240,165_core_other_linear_frame100.jpg,792,470
4241,165_core_other_linear_frame101.jpg,792,470
4242,165_core_other_linear_frame102.jpg,792,470
4243,165_core_other_linear_frame103.jpg,792,470
4244,165_core_other_linear_frame104.jpg,792,470
4245,165_core_other_linear_frame105.jpg,792,470
4246,165_core_other_linear_frame106.jpg,792,470
4247,165_core_other_linear_frame107.jpg,792,470
4248,165_core_other_linear_frame108.jpg,792,470
4249,165_core_other_linear_frame109.jpg,792,470
4250,165_core_other_linear_frame110.jpg,792,470
4251,165_core_other_linear_frame111.jpg,792,470
4252,165_core_other_linear_frame112.jpg,792,470
4253,165_core_other_linear_frame113.jpg,792,470
4254,165_core_other_linear_frame114.jpg,792,470
4255,165_core_other_linear_frame115.jpg,792,470
4256,165_core_other_linear_frame116.jpg,792,470
4257,165_core_other_linear_frame117.jpg,792,470
4258,165_core_other_linear_frame118.jpg,792,470
4259,165_core_other_linear_frame119.jpg,792,470
4260,165_core_other_linear_frame120.jpg,792,470
4261,165_core_other_linear_frame121.jpg,792,470
4262,165_core_other_linear_frame122.jpg,792,470
4263,165_core_other_linear_frame123.jpg,792,470
4264,165_core_other_linear_frame124.jpg,792,470
4265,165_core_other_linear_frame125.jpg,792,470
4266,165_core_other_linear_frame126.jpg,792,470
4267,165_core_other_linear_frame127.jpg,792,470
4268,165_core_other_linear_frame128.jpg,792,470
4269,165_core_other_linear_frame129.jpg,792,470
4270,165_core_other_linear_frame130.jpg,792,470
4271,165_core_other_linear_frame131.jpg,792,470
4272,165_core_other_linear_frame132.jpg,792,470
4273,165_core_other_linear_frame133.jpg,792,470
4274,165_core_other_linear_frame134.jpg,792,470
4275,165_core_other_linear_frame135.jpg,792,470
4276,165_core_other_linear_frame136.jpg,792,470
4277,165_core_other_linear_frame137.jpg,792,470
4278,165_core_other_linear_frame138.jpg,792,470
4279,165_core_other_linear_frame139.jpg,792,470
4280,165_core_other_linear_frame140.jpg,792,470
4281,165_core_other_linear_frame141.jpg,792,470
4282,165_core_other_linear_frame142.jpg,792,470
4283,165_core_other_linear_frame143.jpg,792,470
4284,165_core_other_linear_frame144.jpg,792,470
4285,165_core_other_linear_frame145.jpg,792,470
4286,165_core_other_linear_frame146.jpg,792,470
4287,165_core_other_linear_frame147.jpg,792,470
4288,165_core_other_linear_frame148.jpg,792,470
4289,165_core_other_linear_frame149.jpg,792,470
4290,165_core_other_linear_frame150.jpg,792,470
4291,165_core_other_linear_frame151.jpg,792,470
4292,165_core_other_linear_frame152.jpg,792,470
4293,165_core_other_linear_frame153.jpg,792,470
4294,165_core_other_linear_frame154.jpg,792,470
4295,165_core_other_linear_frame155.jpg,792,470
4296,165_core_other_linear_frame156.jpg,792,470
4297,165_core_other_linear_frame157.jpg,792,470
4298,165_core_other_linear_frame158.jpg,792,470
4299,165_core_other_linear_frame159.jpg,792,470
4300,165_core_other_linear_frame160.jpg,792,470
4301,165_core_other_linear_frame161.jpg,792,470
4302,165_core_other_linear_frame162.jpg,792,470
4303,165_core_other_linear_frame163.jpg,792,470
4304,165_core_other_linear_frame164.jpg,792,470
4305,165_core_other_linear_frame165.jpg,792,470
4306,165_core_other_linear_frame166.jpg,792,470
4307,165_core_other_linear_frame167.jpg,792,470
4308,165_core_other_linear_frame168.jpg,792,470
4309,165_core_other_linear_frame169.jpg,792,470
4310,165_core_other_linear_frame170.jpg,792,470
4311,165_core_other_linear_frame171.jpg,792,470
4312,165_core_other_linear_frame172.jpg,792,470
4313,165_core_other_linear_frame173.jpg,792,470
4314,165_core_other_linear_frame174.jpg,792,470
4315,165_core_other_linear_frame175.jpg,792,470
4316,165_core_other_linear_frame176.jpg,792,470
4317,165_core_other_linear_frame177.jpg,792,470
4318,165_core_other_linear_frame178.jpg,792,470
4319,166_core_other_convex_frame0.jpg,792,470
4320,166_core_other_convex_frame1.jpg,792,470
4321,166_core_other_convex_frame2.jpg,792,470
4322,166_core_other_convex_frame3.jpg,792,470
4323,166_core_other_convex_frame4.jpg,792,470
4324,166_core_other_convex_frame5.jpg,792,470
4325,166_core_other_convex_frame6.jpg,792,470
4326,166_core_other_convex_frame7.jpg,792,470
4327,166_core_other_convex_frame8.jpg,792,470
4328,166_core_other_convex_frame9.jpg,792,470
4329,166_core_other_convex_frame10.jpg,792,470
4330,166_core_other_convex_frame11.jpg,792,470
4331,166_core_other_convex_frame12.jpg,792,470
4332,166_core_other_convex_frame13.jpg,792,470
4333,166_core_other_convex_frame14.jpg,792,470
4334,166_core_other_convex_frame15.jpg,792,470
4335,166_core_other_convex_frame16.jpg,792,470
4336,166_core_other_convex_frame17.jpg,792,470
4337,166_core_other_convex_frame18.jpg,792,470
4338,166_core_other_convex_frame19.jpg,792,470
4339,166_core_other_convex_frame20.jpg,792,470
4340,166_core_other_convex_frame21.jpg,792,470
4341,166_core_other_convex_frame22.jpg,792,470
4342,166_core_other_convex_frame23.jpg,792,470
4343,166_core_other_convex_frame24.jpg,792,470
4344,166_core_other_convex_frame25.jpg,792,470
4345,166_core_other_convex_frame26.jpg,792,470
4346,166_core_other_convex_frame27.jpg,792,470
4347,166_core_other_convex_frame28.jpg,792,470
4348,166_core_other_convex_frame29.jpg,792,470
4349,166_core_other_convex_frame30.jpg,792,470
4350,166_core_other_convex_frame31.jpg,792,470
4351,166_core_other_convex_frame32.jpg,792,470
4352,166_core_other_convex_frame33.jpg,792,470
4353,166_core_other_convex_frame34.jpg,792,470
4354,166_core_other_convex_frame35.jpg,792,470
4355,166_core_other_convex_frame36.jpg,792,470
4356,166_core_other_convex_frame37.jpg,792,470
4357,166_core_other_convex_frame38.jpg,792,470
4358,166_core_other_convex_frame39.jpg,792,470
4359,166_core_other_convex_frame40.jpg,792,470
4360,166_core_other_convex_frame41.jpg,792,470
4361,166_core_other_convex_frame42.jpg,792,470
4362,166_core_other_convex_frame43.jpg,792,470
4363,166_core_other_convex_frame44.jpg,792,470
4364,166_core_other_convex_frame45.jpg,792,470
4365,166_core_other_convex_frame46.jpg,792,470
4366,166_core_other_convex_frame47.jpg,792,470
4367,166_core_other_convex_frame48.jpg,792,470
4368,166_core_other_convex_frame49.jpg,792,470
4369,166_core_other_convex_frame50.jpg,792,470
4370,166_core_other_convex_frame51.jpg,792,470
4371,166_core_other_convex_frame52.jpg,792,470
4372,166_core_other_convex_frame53.jpg,792,470
4373,166_core_other_convex_frame54.jpg,792,470
4374,166_core_other_convex_frame55.jpg,792,470
4375,166_core_other_convex_frame56.jpg,792,470
4376,166_core_other_convex_frame57.jpg,792,470
4377,166_core_other_convex_frame58.jpg,792,470
4378,166_core_other_convex_frame59.jpg,792,470
4379,166_core_other_convex_frame60.jpg,792,470
4380,166_core_other_convex_frame61.jpg,792,470
4381,166_core_other_convex_frame62.jpg,792,470
4382,166_core_other_convex_frame63.jpg,792,470
4383,166_core_other_convex_frame64.jpg,792,470
4384,166_core_other_convex_frame65.jpg,792,470
4385,166_core_other_convex_frame66.jpg,792,470
4386,166_core_other_convex_frame67.jpg,792,470
4387,166_core_other_convex_frame68.jpg,792,470
4388,166_core_other_convex_frame69.jpg,792,470
4389,166_core_other_convex_frame70.jpg,792,470
4390,166_core_other_convex_frame71.jpg,792,470
4391,166_core_other_convex_frame72.jpg,792,470
4392,166_core_other_convex_frame73.jpg,792,470
4393,166_core_other_convex_frame74.jpg,792,470
4394,166_core_other_convex_frame75.jpg,792,470
4395,166_core_other_convex_frame76.jpg,792,470
4396,166_core_other_convex_frame77.jpg,792,470
4397,166_core_other_convex_frame78.jpg,792,470
4398,166_core_other_convex_frame79.jpg,792,470
4399,166_core_other_convex_frame80.jpg,792,470
4400,166_core_other_convex_frame81.jpg,792,470
4401,166_core_other_convex_frame82.jpg,792,470
4402,166_core_other_convex_frame83.jpg,792,470
4403,166_core_other_convex_frame84.jpg,792,470
4404,166_core_other_convex_frame85.jpg,792,470
4405,166_core_other_convex_frame86.jpg,792,470
4406,166_core_other_convex_frame87.jpg,792,470
4407,166_core_other_convex_frame88.jpg,792,470
4408,166_core_other_convex_frame89.jpg,792,470
4409,166_core_other_convex_frame90.jpg,792,470
4410,166_core_other_convex_frame91.jpg,792,470
4411,166_core_other_convex_frame92.jpg,792,470
4412,166_core_other_convex_frame93.jpg,792,470
4413,166_core_other_convex_frame94.jpg,792,470
4414,166_core_other_convex_frame95.jpg,792,470
4415,166_core_other_convex_frame96.jpg,792,470
4416,166_core_other_convex_frame97.jpg,792,470
4417,166_core_other_convex_frame98.jpg,792,470
4418,166_core_other_convex_frame99.jpg,792,470
4419,166_core_other_convex_frame100.jpg,792,470
4420,166_core_other_convex_frame101.jpg,792,470
4421,166_core_other_convex_frame102.jpg,792,470
4422,166_core_other_convex_frame103.jpg,792,470
4423,166_core_other_convex_frame104.jpg,792,470
4424,166_core_other_convex_frame105.jpg,792,470
4425,166_core_other_convex_frame106.jpg,792,470
4426,166_core_other_convex_frame107.jpg,792,470
4427,166_core_other_convex_frame108.jpg,792,470
4428,166_core_other_convex_frame109.jpg,792,470
4429,166_core_other_convex_frame110.jpg,792,470
4430,166_core_other_convex_frame111.jpg,792,470
4431,166_core_other_convex_frame112.jpg,792,470
4432,166_core_other_convex_frame113.jpg,792,470
4433,166_core_other_convex_frame114.jpg,792,470
4434,166_core_other_convex_frame115.jpg,792,470
4435,166_core_other_convex_frame116.jpg,792,470
4436,166_core_other_convex_frame117.jpg,792,470
4437,166_core_other_convex_frame118.jpg,792,470
4438,166_core_other_convex_frame119.jpg,792,470
4439,166_core_other_convex_frame120.jpg,792,470
4440,166_core_other_convex_frame121.jpg,792,470
4441,166_core_other_convex_frame122.jpg,792,470
4442,166_core_other_convex_frame123.jpg,792,470
4443,166_core_other_convex_frame124.jpg,792,470
4444,166_core_other_convex_frame125.jpg,792,470
4445,166_core_other_convex_frame126.jpg,792,470
4446,166_core_other_convex_frame127.jpg,792,470
4447,166_core_other_convex_frame128.jpg,792,470
4448,166_core_other_convex_frame129.jpg,792,470
4449,166_core_other_convex_frame130.jpg,792,470
4450,166_core_other_convex_frame131.jpg,792,470
4451,166_core_other_convex_frame132.jpg,792,470
4452,166_core_other_convex_frame133.jpg,792,470
4453,166_core_other_convex_frame134.jpg,792,470
4454,166_core_other_convex_frame135.jpg,792,470
4455,166_core_other_convex_frame136.jpg,792,470
4456,166_core_other_convex_frame137.jpg,792,470
4457,166_core_other_convex_frame138.jpg,792,470
4458,166_core_other_convex_frame139.jpg,792,470
4459,166_core_other_convex_frame140.jpg,792,470
4460,166_core_other_convex_frame141.jpg,792,470
4461,166_core_other_convex_frame142.jpg,792,470
4462,166_core_other_convex_frame143.jpg,792,470
4463,166_core_other_convex_frame144.jpg,792,470
4464,166_core_other_convex_frame145.jpg,792,470
4465,166_core_other_convex_frame146.jpg,792,470
4466,166_core_other_convex_frame147.jpg,792,470
4467,166_core_other_convex_frame148.jpg,792,470
4468,166_core_other_convex_frame149.jpg,792,470
4469,166_core_other_convex_frame150.jpg,792,470
4470,166_core_other_convex_frame151.jpg,792,470
4471,166_core_other_convex_frame152.jpg,792,470
4472,166_core_other_convex_frame153.jpg,792,470
4473,166_core_other_convex_frame154.jpg,792,470
4474,166_core_other_convex_frame155.jpg,792,470
4475,166_core_other_convex_frame156.jpg,792,470
4476,166_core_other_convex_frame157.jpg,792,470
4477,166_core_other_convex_frame158.jpg,792,470
4478,166_core_other_convex_frame159.jpg,792,470
4479,166_core_other_convex_frame160.jpg,792,470
4480,166_core_other_convex_frame161.jpg,792,470
4481,166_core_other_convex_frame162.jpg,792,470
4482,166_core_other_convex_frame163.jpg,792,470
4483,166_core_other_convex_frame164.jpg,792,470
4484,166_core_other_convex_frame165.jpg,792,470
4485,166_core_other_convex_frame166.jpg,792,470
4486,166_core_other_convex_frame167.jpg,792,470
4487,166_core_other_convex_frame168.jpg,792,470
4488,166_core_other_convex_frame169.jpg,792,470
4489,166_core_other_convex_frame170.jpg,792,470
4490,166_core_other_convex_frame171.jpg,792,470
4491,166_core_other_convex_frame172.jpg,792,470
4492,166_core_other_convex_frame173.jpg,792,470
4493,166_core_other_convex_frame174.jpg,792,470
4494,166_core_other_convex_frame175.jpg,792,470
4495,166_core_other_convex_frame176.jpg,792,470
4496,166_core_other_convex_frame177.jpg,792,470
4497,166_core_other_convex_frame178.jpg,792,470
4498,166_core_other_convex_frame179.jpg,792,470
4499,166_core_other_convex_frame180.jpg,792,470
4500,167_core_other_linear_frame0.jpg,792,470
4501,167_core_other_linear_frame1.jpg,792,470
4502,167_core_other_linear_frame2.jpg,792,470
4503,167_core_other_linear_frame3.jpg,792,470
4504,167_core_other_linear_frame4.jpg,792,470
4505,167_core_other_linear_frame5.jpg,792,470
4506,167_core_other_linear_frame6.jpg,792,470
4507,167_core_other_linear_frame7.jpg,792,470
4508,167_core_other_linear_frame8.jpg,792,470
4509,167_core_other_linear_frame9.jpg,792,470
4510,167_core_other_linear_frame10.jpg,792,470
4511,167_core_other_linear_frame11.jpg,792,470
4512,167_core_other_linear_frame12.jpg,792,470
4513,167_core_other_linear_frame13.jpg,792,470
4514,167_core_other_linear_frame14.jpg,792,470
4515,167_core_other_linear_frame15.jpg,792,470
4516,167_core_other_linear_frame16.jpg,792,470
4517,167_core_other_linear_frame17.jpg,792,470
4518,167_core_other_linear_frame18.jpg,792,470
4519,167_core_other_linear_frame19.jpg,792,470
4520,167_core_other_linear_frame20.jpg,792,470
4521,167_core_other_linear_frame21.jpg,792,470
4522,167_core_other_linear_frame22.jpg,792,470
4523,167_core_other_linear_frame23.jpg,792,470
4524,167_core_other_linear_frame24.jpg,792,470
4525,167_core_other_linear_frame25.jpg,792,470
4526,167_core_other_linear_frame26.jpg,792,470
4527,167_core_other_linear_frame27.jpg,792,470
4528,167_core_other_linear_frame28.jpg,792,470
4529,167_core_other_linear_frame29.jpg,792,470
4530,167_core_other_linear_frame30.jpg,792,470
4531,167_core_other_linear_frame31.jpg,792,470
4532,167_core_other_linear_frame32.jpg,792,470
4533,167_core_other_linear_frame33.jpg,792,470
4534,167_core_other_linear_frame34.jpg,792,470
4535,167_core_other_linear_frame35.jpg,792,470
4536,167_core_other_linear_frame36.jpg,792,470
4537,167_core_other_linear_frame37.jpg,792,470
4538,167_core_other_linear_frame38.jpg,792,470
4539,167_core_other_linear_frame39.jpg,792,470
4540,167_core_other_linear_frame40.jpg,792,470
4541,167_core_other_linear_frame41.jpg,792,470
4542,167_core_other_linear_frame42.jpg,792,470
4543,167_core_other_linear_frame43.jpg,792,470
4544,167_core_other_linear_frame44.jpg,792,470
4545,167_core_other_linear_frame45.jpg,792,470
4546,167_core_other_linear_frame46.jpg,792,470
4547,167_core_other_linear_frame47.jpg,792,470
4548,167_core_other_linear_frame48.jpg,792,470
4549,167_core_other_linear_frame49.jpg,792,470
4550,167_core_other_linear_frame50.jpg,792,470
4551,167_core_other_linear_frame51.jpg,792,470
4552,167_core_other_linear_frame52.jpg,792,470
4553,167_core_other_linear_frame53.jpg,792,470
4554,167_core_other_linear_frame54.jpg,792,470
4555,167_core_other_linear_frame55.jpg,792,470
4556,167_core_other_linear_frame56.jpg,792,470
4557,167_core_other_linear_frame57.jpg,792,470
4558,167_core_other_linear_frame58.jpg,792,470
4559,167_core_other_linear_frame59.jpg,792,470
4560,167_core_other_linear_frame60.jpg,792,470
4561,167_core_other_linear_frame61.jpg,792,470
4562,167_core_other_linear_frame62.jpg,792,470
4563,167_core_other_linear_frame63.jpg,792,470
4564,167_core_other_linear_frame64.jpg,792,470
4565,167_core_other_linear_frame65.jpg,792,470
4566,167_core_other_linear_frame66.jpg,792,470
4567,167_core_other_linear_frame67.jpg,792,470
4568,167_core_other_linear_frame68.jpg,792,470
4569,167_core_other_linear_frame69.jpg,792,470
4570,167_core_other_linear_frame70.jpg,792,470
4571,167_core_other_linear_frame71.jpg,792,470
4572,167_core_other_linear_frame72.jpg,792,470
4573,167_core_other_linear_frame73.jpg,792,470
4574,167_core_other_linear_frame74.jpg,792,470
4575,167_core_other_linear_frame75.jpg,792,470
4576,167_core_other_linear_frame76.jpg,792,470
4577,167_core_other_linear_frame77.jpg,792,470
4578,167_core_other_linear_frame78.jpg,792,470
4579,167_core_other_linear_frame79.jpg,792,470
4580,167_core_other_linear_frame80.jpg,792,470
4581,167_core_other_linear_frame81.jpg,792,470
4582,167_core_other_linear_frame82.jpg,792,470
4583,167_core_other_linear_frame83.jpg,792,470
4584,167_core_other_linear_frame84.jpg,792,470
4585,167_core_other_linear_frame85.jpg,792,470
4586,167_core_other_linear_frame86.jpg,792,470
4587,167_core_other_linear_frame87.jpg,792,470
4588,167_core_other_linear_frame88.jpg,792,470
4589,167_core_other_linear_frame89.jpg,792,470
4590,167_core_other_linear_frame90.jpg,792,470
4591,167_core_other_linear_frame91.jpg,792,470
4592,167_core_other_linear_frame92.jpg,792,470
4593,167_core_other_linear_frame93.jpg,792,470
4594,167_core_other_linear_frame94.jpg,792,470
4595,167_core_other_linear_frame95.jpg,792,470
4596,167_core_other_linear_frame96.jpg,792,470
4597,167_core_other_linear_frame97.jpg,792,470
4598,167_core_other_linear_frame98.jpg,792,470
4599,167_core_other_linear_frame99.jpg,792,470
4600,167_core_other_linear_frame100.jpg,792,470
4601,167_core_other_linear_frame101.jpg,792,470
4602,167_core_other_linear_frame102.jpg,792,470
4603,167_core_other_linear_frame103.jpg,792,470
4604,167_core_other_linear_frame104.jpg,792,470
4605,167_core_other_linear_frame105.jpg,792,470
4606,167_core_other_linear_frame106.jpg,792,470
4607,167_core_other_linear_frame107.jpg,792,470
4608,167_core_other_linear_frame108.jpg,792,470
4609,167_core_other_linear_frame109.jpg,792,470
4610,167_core_other_linear_frame110.jpg,792,470
4611,167_core_other_linear_frame111.jpg,792,470
4612,167_core_other_linear_frame112.jpg,792,470
4613,167_core_other_linear_frame113.jpg,792,470
4614,167_core_other_linear_frame114.jpg,792,470
4615,167_core_other_linear_frame115.jpg,792,470
4616,167_core_other_linear_frame116.jpg,792,470
4617,167_core_other_linear_frame117.jpg,792,470
4618,167_core_other_linear_frame118.jpg,792,470
4619,167_core_other_linear_frame119.jpg,792,470
4620,167_core_other_linear_frame120.jpg,792,470
4621,168_core_other_linear_frame0.jpg,792,470
4622,168_core_other_linear_frame1.jpg,792,470
4623,168_core_other_linear_frame2.jpg,792,470
4624,168_core_other_linear_frame3.jpg,792,470
